clean_text,label
menambah ketimpangan baru woy bacot pembangunan ala pemaen ekatepe,negatif
ikn harus menjadi instrumen nyata dalam mengurangi kesenjangan pembangunan antarwilayah,netral
lanjutkan pak semoga kalau pak ganjar terpilih menjadi presiden nanti bisa mewujudkan pembangunan yang merata,positif
mantapa pak ikn harus dilanjutkan smngt pak ganjar,positif
t lebih tapi wilayah sekitarnya banyak banjirnya ya memang hutan sekitar sudah gundul,negatif
indonesia membutuhkan pemimpin yang baik dan jujur yaitu pak ganjar,netral
oh viks kalo begitu saya pilih no,netral
kelihatan aura kekalahan,negatif
kami dukung penuh ganjar tuntaskan pembangunan ikn,netral
harus dilanjutkan pak karena bisa jdnkota baru tempat investor nih,netral
melalui ikn kita berharap terwujud keadilan dan kesetaraan dalam pembangunan nasional,netral
iya dong kalau di hentikan akan semakin besar kerugian,negatif
mantap pak jangan sia kan pembangunan yang sudah ada disana pun biaya yang enggak sedikit,positif
katanya tuanku rakyat kok malah istana megah paduka raja dan rumah para pejabat asn yang dibangun lalu kapan jutaan rakyat yang belum punya rumah mau dibangunkan rumah oleh negara,negatif
semoga dengan dipimpin pak ganjar indonesia bisa mewujudkan pembangunan yang merata,positif
pilih ganjar satukan langkah untuk mewujudkan indonesia maju melalui ikn yang solid,netral
ganjar sosok yang siap mengemban tanggung jawab mengarahkan indonesia ke arah kemajuan lewat ikn,netral
ikn akan sukses dengan pak ganjar di belakangnya karena komitmen dan integritasnya yang tak tertandingi,positif
pilihlah ganjar karena hanya dengan kepemimpinan yang kuat kita dapat melihat ikn terwujud sepenuhnya,positif
cc lagi mau buat tahun depan,netral
pak tadi malam saya mimpi jenengan ketiban mbulan dan di samping bapak ada banyak tanaman dewandaru,netral
keberlanjutan ikn membutuhkan dukungan dan kolaborasi dari berbagai pihak termasuk pemerintah daerah dan swasta,netral
yuhuuu mari tuntaskan ikn bersama ganjar mahfud,netral
wujudkan ikn yang lehlbih dekat untuk masyarakat luas lain nya,positif
ikn bukan hanya tentang proyek fisik tetapi juga tentang membangun keterlibatan aktif masyarakat dalam proses pembangunan,netral
dengan dimulainya ikn diharapkan adanya transformasi signifikan dalam infrastruktur dan pemberdayaan masyarakat,netral
dan anak cucu kita yang akan menikmati megah nya ikn,positif
lamis hehehe kami sudah terlanjur suka sama pas dan gibran kami tidak ingin partai sombong dan arogan menang,negatif
melalui pembangunan ikn pemerintah bertujuan untuk meningkatkan aksesibilitas konektivitas dan pertumbuhan ekonomi yang merata di seluruh negeri,netral
yes ini yang kami tunggu ganjar lanjutkan ikn,netral
pembangunan ikn perlu diiringi dengan pemberdayaan masyarakat lokal agar dampaknya benar benar dirasakan oleh seluruh rakyat indonesia,netral
tak hanya bicara soal bangun gedung tapi dapat menciptakan lapangan kerja dan mengurangi kesenjangan ekonomi antarwilayah,positif
mengira apa kok banyak polici ke arah kantor ternyata,negatif
visi misinya mau bangun puskesmas tiap desa lengkap dengan alat dan dokternya tapi ikn dengan biaya rp triliun tetap lanjut dana dari mana ngutang lagi belum apa sudah mulai ngibul,negatif
setuju pak pembangunan memang harus merata tidak hanya dikota kota besar daerah daerah kecil pun harus ada pembangunan semangat pak,positif
pembangunan yang luar biasa ini memang harus dilanjutkan jika sudah dimulai maka harus dituntaskan,positif
betul pak ikn harus djlanjutkan jangan sampai berhenti tanpa ada kejelasan,netral
enggak punya ide dan gagasan yang bikin orang yakin bahwa ikn itu berdampak positif bagi rakyat indonesia,negatif
membangung ikn dengan dana sangat besar rp triliun tapi stunting tinggi guru honorer menangis desa banyak yang tertinggal adil dan meratanya dimana apakah negara punya cadangan dana untuk mewujudkan visi misi anda anda harus ngutang lagi berarti anda lebih buruk dari jokowi,negatif
pak ganjar adalah sosok yang akan membenahi bangsa ini,positif
menuju indonesia emas,positif
kota itu akan dibangun pula hilirisasibyg diperluas kebijakan pajak yang tepat kepastian hukum dan pemberantan kkn akan menarik investor dan uang kita akan banyak tidak hanya ikn bahkan kota bisa dibangun dengan sumber daya yang kita dapatkan dari kebijakan yang tepat,positif
negoromu iki lho due duek a pak iso enggak sih nggawe skala prioritas,negatif
pembangunan luar biasa dari cita bung karno lanjutka pak ganjar jangan samapi terhenti ditengah jalan,positif
pirtinyiinnyi apakah eikaen kebutuhin mindisir,negatif
harapan rakyat akan terealisasikan di tangan sosok pak ganjar,netral
tujuan baik dari pembangunan ikn agar pembagunan yang adil disetiap wilayah lanjutkan pak,positif
wajib dilanjutkan dan inilah komitmen pemimpin yang punya konsep kemajuan bukan mengubah segala apa yang telah dimulai dan dilakukan lanjutkan pak ganjar mesti mustahil untuk jadi sempurna tapi kita tetap optimis bukan pesimis,positif
gaspollll pak pastinya kami akan selalu mendukung,positif
hilirisasi lanjut enggak,negatif
mari pak ganjar tuntaskan ikn lanjutkan pembangunan yang adil dan merata,netral
harapan dan impian tentang mega proyek ikn harus tuntas,netral
pak semarang banjir pak,negatif
mari lanjutakn perubahan pembangunan yang adil dan merata awali dari ikn,netral
semangat merubah indonesia ke arah yang jauh lebih baik lagi,positif
inilah sosok calon pemimpin kita di masa depan nanti,positif
ikn merupakan mega proyek impian masa depan bangsa indonesia yang harus segera diwujudkan,netral
dengan terpilih pak ganjar menjadi capres kita tingkatkan dan percepat pembangunan ikn,netral
kenapa ikn dihentikan ini jawaban pak anis baswedan,netral
ikn akan sangat bagus untuk anda dan yang jelas anti kritik jadi ktk ada gejolak di masy kelak anda dan kroni tetap nyaman alih fokus menggerus ketimpangan dengan membangun ikn di penajem paser tahu lagi itu mungkin tapi mustahil untuk tahu kedepan,negatif
ikn untuk indonesia dan bersama ganjar kita bangun bersama,netral
dana besar tambah hutang manfaat ikn untuk rakyat apa seperti juga kereta china berhutang tapi manfaatnya untuk rakyat apa,negatif
misi menyempurnakan pak ganjar semua yang baik baik dilanjutkan dan yang masih kurang diperbaiki termasuk food estate yang gagal ini menjadi pr serius kita pak ganjar semoga semua terwujud dengan mudah dan mensejahterakan,positif
pembangunan ikn harus tuntas dan difungsikan sebagai mana mestinya,netral
apapun itu saya setuju,positif
ikn merupakan masterpiece pembangunan yang harus diselesaikan pengerjaan nya,netral
bersama ganjar kita selesaikan pembangunan ikn,netral
semoga jika diijinkan memimpin semua program yang baik akan dilanjutkan dan yang kirang baik bisa diperbaiki oleh pak ganjar semuanya akan kami dukung untuk indonesia yang lebih unggul,positif
keren pak ganjar beda pimpinan nanti bukan berarti menyetop kerja yang belum selesai,positif
kesejahteraan untuk masyarakat salah satunya yaitu pembangunan yang merata tujuan mulia dari calon pemimpin indonesia,positif
tuntaskan pembangunan ikn untuk pemerataan pembangunan bagi seluruh masyarakat indonesia,netral
jangan sampai rezim kaki tangan penjajah cina ini terus berlanjut memvyat bangsa indonesia,negatif
wujudkan semua visi misi mu pak ganjar sipalingganjar,netral
bismillahirohmanirohim cuma bapak yang bisa aku percaya dalam meneruskan ikn,positif
mari kita pilih pak ganjar agar ikn dilnjutkan,netral
pembangunan yang adil dan merata salah satu tujuan mulia yang harus terus didukung,positif
pemerataan pembangunan di indonesia akan terus dilakukan oleh pasangan ganjar mahfud,netral
realistis saja bro dana untuk bangun ikn yang akan dinikmati pejabat itu enggak kecil mending dananya langsung di alokasikan untuk daerah yang jelas masih butuh pembangunan infrastruktur dan pemberdayaan masyarakat pembangunan gedung ikn bisa masuk prioritas akhir,positif
tinggal dibuktikan saja kesaksian warga sekitar atau beberapa orang pekerja yang ngerangkap jadi youtuber banyak mana,negatif
mengurangi ketimpangan enggak salah itu om,positif
ganjar tuntaskan ikn,netral
saran bro sebagai warga negara,netral
boleh kampanye disini bro,netral
lanjutkeun untuk nusantara jaya,netral
kami tidak akan membiarkan pak berjuang sendiri gassspoooooooll,positif
podo saja rupanya dan sami mawon jangan sampai rezim kaki tangan penjajah cina ini terus berlanjut memvyat bangsa indonesia semakin bodoh dan tenggelam,negatif
sama pak masa iya memilih nomer presiden umur tahun ketuaan capres umur terlalu bocil masih aneh kalau ada yang dukung mereka,negatif
enggak ada jokowi enggak rame,negatif
jateng dulu juga dibangun mboten pak wadas dulu maunya juga dibangun tapi kok malah warganya sampai saat ini merasa dirugikan biasanya ada istilah ganti untung kalau yang di wadas ini jangankan ganti untung ganti rugi pun enggak jelas siapa yang dapat,negatif
yess indonesia unggul gama untuk semua,positif
kenapa ikn dipaksa di teruskan debatkan ikn di pilpres biar fair apakah langkah yang di tempuh jokowi dan ganjar itu benar atau anis yang lebih benar untuk pemerataan pembangunan di seluruh indonesia,negatif
kepala menjadi tempat tinggal pak bila istana presidennya sudah selesai ya pak,netral
ya bapak kayak nya plin plan kemarin bilang enggak begitu kayanya tapi mungkin sudah dirapatkan biar banyak simpati jadi meneruskan sesuatu yang tidak banyak manfaat banyak buat rakyat,negatif
pak ganjar pasti yang melanjutkan,netral
masyarakat kalimantan timur yang mendukung ikn akan memilih capres yang berkomitmen melanjutkan pembangunan ikn,netral
maju tak gentar mas ganjar saya dan istri saya memilih njenengan,positif
mntap pak ganjar,netral
kasih tahu ke anies paslon biar enggak gagal paham,netral
untuk masa depan indonesia,positif
kasih berapapun kasih duit joko banyak,negatif
kok goblogg banget sih nih orang pembangunan saja belum tentu selesai sudah meminta buat biaya perawatan goblogg jangan di pelihara,negatif
nama saja tuli dasar orang dungu se enak jidat meminta tambahan anggaran mana investor bacott doang ngutang iya tololl ah,negatif
manusia hina sangat menjijikan,negatif
walaupun enggak lolos parlemen tapi kadernya dapat jatah maknyus usaha tak khianati hasil bentar lagi mendominasi kementrian,positif
utang nambahin bagaimana sudah habis periode pak lurah,negatif
tenang rakyat yang bayar sampai turunan lu jul,negatif
tukang ketoprak di angkat jadi camat mana tahan bos jaka sembung bawa golog terusin artinya,negatif
gerombolan otak pekok mengelola uang rakyat ya begini,negatif
ikn jasikan tempat hukum mati saja kayak nusakambangan khusus bagi koruptor,negatif
cara praktis untuk merampok,positif
ya lapar banget,negatif
kapasitasnya apa ya raja juli ini jadi plt wakil kepala bagaimana mau enggak telat orang mencari duit doang di pasang yang terima gaji saja tanpa tahu teknis dilapangan,negatif
ikn rada akan macet,negatif
euweuh kasieun sih bule,negatif
duuh kok wong iki ajuur,negatif
abisin saja bang mumpung masih menjabat apalagi kerja bersama kroni aman yang penting tahu sama tahu,negatif
tambah sampai muntah gar ngmodus,negatif
oala eloe oeang kau seenak jidat kau mau ditelep ya uang keringst rakyat baj bo,negatif
makanya kita ini belum saatnya punya ibukota baru sudah tahu anggaran selalu defisit malah dipaksakan enggak ada lagi sumber pendapatan akhirnya peras rakyat wajib nabung dan persen pengusaha,negatif
akhirnya orang psi dapat jatah jabatan,netral
seandainya uang rakyat triliunan itu digunakan untuk bangun perbaikan sekolah jalan baru rusak subsidi pupuk petani tentu jauh berfaedah daripada bangun gedung mewah untuk segelintir orang yang tak berguna,negatif
memaksa bangun ikn padahal uangnya enggak ada,negatif
nikmatnya anggaran nikmatnya pengadaan barang dan jasa,netral
bisa beli peci lagi dong,netral
opo iki enggak ada pengalaman apa baru jadi plt sudah meminta tambahan anggaran asu semua duit pajak orang seindonesia itu bambang bukan duit nenek lu,negatif
kalau cuman usul nya menambah anggaran gue juga bisa coy,netral
jika memang pembangunan gedung belum memenuhi standar layak usulan tambahan anggaran kenapa tidak,netral
belum bekerja atau sudah baca master plan nya kok tiba tiba berkesimpulan perlu dana ekstra di mana logika,negatif
eh mau buat dkirim ke hamas ya tuh duit,negatif
tuh kan tapera itu untuk ikn,netral
jangan entar dipakai kampanye kaesang,negatif
masa rab yang jelas sudah dihitung dengan segala kelebihannya masa masih kureng,positif
buset mungkin buat bantu biayain partainya kali,negatif
aji mumpung bangsat,negatif
mau bangun pentagon,netral
enggak apa apa toh setuju,positif
sudah lah pak bangun sisanya pakai kardus saja toh presiden terpilih juga enggak mau pindah kesana,negatif
di saat semua naik pemerintah malah meminta menambah biaya untuk bangun istana,netral
oh rupanya mundurnya ketua oikn dan wakil ketua buat majuin sih raja juli jadi pemimpin tertinggi di oikn lihai sekali taktik mereka awam enggak akan bisa baca,negatif
harusnya raja agustus enggak sih,negatif
bilangnya jokowi dulu enggak pakai apbn murni swasta pret lah,negatif
dikit banget kalau perlu t biar cepat selesai,negatif
ya sudah sono cari utangan lagi,negatif
baru jabatan langsung meminta triliun masbroooooo ngegasssss,negatif
kalau soal duit itung annya cepat ya mengalah ini kalkulator,negatif
gob sudah habis t masih kurang,negatif
meminta duit sama jin ping noh,negatif
sampai oktober doang t gila lu ndroo,negatif
ya dana lagi cuan cuan peres perea sampai habis,negatif
mungkin mau operasi plastik dia,negatif
namanya juga raja,positif
kurang banyak bos,negatif
bu mau beli apaan sih bang,negatif
duit pajak dan tapera kan ada,netral
cuma dimanfaatkan karena paham orang ini enggak punya kapabilitas,negatif
pakai duit siapa,negatif
ini yang di sebut sebagai program ke,netral
entar diganti lagi juga meminta lagi tambahan memang benar mau mewujudkan ibukota korupsi nepotisme,negatif
enggak ada investor besar yang tertarik prediksinya meleset,negatif
kalau cuma meminta anggaran anak kecil pun bisa,netral
coba buat bangun sekolah jalan nasional dan pedesaan biaya pendidikan dasar dan menengah ditengah kesulitan warga,netral
baru diangkat sudah meminta duit cari sana investor,negatif
hahaaaa katanya mampuh padahal meminta menambah uang saku lagi sih,negatif
ya kalau sekedar meminta menambah anggaran mah gue juga bisa,netral
deh mau mangkrak buru cari tambahan eh,negatif
mulai makan uang rakyat,negatif
bajindal langsung golek,negatif
enteng benar mengomongnya sudah melebihi voc kayaknya,negatif
enak benar mengomong triliun triliunan coba pikir itu duit datangnya dari profit bumn apa dari pajak ke rakyat,negatif
anak muda yang punya solidaritas,positif
target makin ketat ya musti cepat cair,negatif
dari king juli dapat berapa persen kah,netral
gedung belum jadi sudah ada biaya maintenance belajar dulu dengan pemilik gedung pencakar langit dan apartemen,netral
mukanya mirip bahlil ya,negatif
yang begini dikasih tugas gede amoun deh,positif
ketika para maling diserahi tugas meminta tambah meminta tambah dulu tereak korupsi begitu para maling punya kesempatan ya itulah bandit sesungguhnya negeri ini,negatif
busyet atur atur ajalah kisanak kami tunggu anda sekalian di gerbang kematian penghakiman kelak,negatif
